nom,SIREN,Date de création,Denomination légale,Denomination usuelle,Activité principale,Tranche effectifs,Catégorie entreprise,État administratif
STUDIO KER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STUDIO MOA & G,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STUDIO MOEBIUS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STUDIO NYX,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STUDIO PAILLETTE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STUDIOMATIC,848367397,2019-02-12,STUDIOMATIC,Non disponible,59.20Z,02,PME,Non disponible
STUDY QUIZZ,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STUDYKA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
STYCKR,833963465,2017-12-06,STYCKR,Non disponible,62.01Z,Non disponible,PME,Non disponible
STĒTO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUBCLIC,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUBLIME ENERGIE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUBLIME SKINZ,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUBLIMED,813959012,2015-09-28,SUBLIMED,Non disponible,26.60Z,11,ETI,Non disponible
SUCCUBUS INTERACTIVE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUCRINE CLUB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SULITEST IMPACT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SULPICE TV,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUMA,808649057,2014-12-12,SUMA,Non disponible,78.20Z,Non disponible,PME,Non disponible
SUMOT,334149804,1985-12-01,SNC SUMOT,Non disponible,47.29Z,11,PME,Non disponible
SUN ZU LAB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUN'AGRI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUNBREN,802519462,2014-05-15,SUNBREN,Non disponible,62.01Z,01,PME,Non disponible
SUNCHAIN,820488427,2016-05-23,SUNCHAIN,Non disponible,74.90B,Non disponible,PME,Non disponible
SUNDAY,883067860,2020-04-20,SUNDAY,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
SUNNA DESIGN,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUNNY LAKE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUNOLOGY,877740258,2019-09-18,SUNOLOGY,Non disponible,27.11Z,11,PME,Non disponible
SUNZU LAB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUN’R,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPAIRVISION,825360068,2017-01-24,SUPAIRVISION,Non disponible,71.20B,11,PME,Non disponible
SUPERCONNECTR,838476265,2018-03-20,SUPERCONNECTR,Non disponible,62.02A,02,PME,Non disponible
SUPERCOSI,904955846,2021-10-29,SUPERCOSI,Non disponible,62.01Z,03,PME,Non disponible
SUPERFI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPERINDEP,921034963,2022-10-31,SIDE SUPERINDEP,Non disponible,66.30Z,Non disponible,PME,Non disponible
SUPERMONDAY,899075402,2021-04-28,SUPERMONDAY,Non disponible,58.29C,01,PME,Non disponible
SUPERMOOD,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPERPICTOR,814005328,2015-10-06,SUPERPICTOR,Non disponible,62.03Z,12,PME,Non disponible
SUPERSONIC IMAGINE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPERSONIKS,431928498,2000-06-01,SUPERSONIKS,Non disponible,73.11Z,11,PME,Non disponible
SUPERTRIPPER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPERVAN,800534075,2014-03-01,SUPERVAN,Non disponible,47.71Z,02,ETI,Non disponible
SUPERVISION CREATIVE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPERVIZOR,508552411,2008-09-29,SUPERVIZOR,Non disponible,70.22Z,12,PME,Non disponible
SUPERWYZE,892597097,2020-12-14,SUPERWYZE,Non disponible,62.02A,02,PME,Non disponible
SUPLI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SUPPLYGROUP,828510685,2017-04-01,SUPPLYGROUP,Non disponible,64.20Z,Non disponible,PME,Non disponible
SURFACES TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SURFACTGREEN,823347133,2016-10-17,SURFACTGREEN,Non disponible,72.11Z,11,PME,Non disponible
SURFE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SURGAR,878322155,2019-10-18,SURGAR,Non disponible,62.01Z,12,PME,Non disponible
SURGE,517743514,1999-12-06,SURGE,Non disponible,90.02Z,Non disponible,Non disponible,Non disponible
SURGIMAB,533892824,2011-07-29,SURGIMAB SAS,Non disponible,72.11Z,02,PME,Non disponible
SURGIVISIO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SURICOG,793041310,2013-05-02,SURICOG,Non disponible,62.02A,11,PME,Non disponible
SURLO,901741918,2021-07-25,SURLO,Non disponible,62.01Z,Non disponible,PME,Non disponible
SURVOLTAGE,921128245,2022-10-27,SURVOLTAGE,Non disponible,58.29C,Non disponible,PME,Non disponible
SUSTAINCERT,908812605,2022-01-03,SUSTAINCERT SA,Non disponible,74.90B,Non disponible,PME,Non disponible
SUSTAINSOFT,909555021,2022-01-19,SUSTAINSOFT,Non disponible,62.01Z,02,PME,Non disponible
SUSU,982683914,2023-09-20,SUSU,Non disponible,56.10C,Non disponible,Non disponible,Non disponible
SWAAP,918421827,2022-07-13,SWAAP,Non disponible,63.11Z,Non disponible,Non disponible,Non disponible
SWAIVE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SWALLIS MEDICAL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SWAN,392223103,1993-09-01,SWAN,Non disponible,72.2Z,Non disponible,Non disponible,Non disponible
SWAN-H,908519093,2021-12-14,SWAN-H,Non disponible,72.19Z,03,PME,Non disponible
SWAPCARD,790356760,2012-12-21,SWAPCARD CORPORATION,Non disponible,62.01Z,21,PME,Non disponible
SWEEETCH,882200447,2020-02-18,SWEEETCH,Non disponible,63.12Z,11,PME,Non disponible
SWEEP,883967879,2020-06-01,SWEEP,Non disponible,58.29C,21,PME,Non disponible
SWEEPIN,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SWEETCH ENERGY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SWELLO,809511074,2014-12-29,SWELLO,Non disponible,90.01Z,00,PME,Non disponible
SWIFTLY,794994343,2013-09-02,SWIFTLY,Non disponible,49.41B,Non disponible,PME,Non disponible
SWIFTSKU,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SWIIFT IMAGING,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SWIKLY,819514076,2016-04-15,SWIKLY,Non disponible,79.90Z,12,PME,Non disponible
SWILE,824012173,2016-11-24,SWILE,Non disponible,66.19B,32,ETI,Non disponible
SWING,882810971,2020-04-01,SWING,Non disponible,66.30Z,Non disponible,PME,Non disponible
SWISH,977649425,2023-07-03,SWISH,Non disponible,74.90B,Non disponible,Non disponible,Non disponible
SWITCH UP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYA DIGITAL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYBEL,300569738,1973-12-25,SYBEL,Non disponible,47.02,Non disponible,Non disponible,Non disponible
SYLFEN,811828086,2015-05-01,SYLFEN,Non disponible,71.12B,12,PME,Non disponible
SYLINK TECHNOLOGIE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYLLABS,491380754,2006-09-01,SYLLABS,SYLLABS,62.01Z,11,PME,Non disponible
SYLOB,383655800,1991-10-31,SYLOB,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
SYMALEAN,791172034,2013-01-10,SYMALEAN,Non disponible,58.29C,12,PME,Non disponible
SYMBIOFCELL STE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYMBIOMER,827484668,2017-02-06,SYMBIOMER,Non disponible,03.11Z,11,Non disponible,Non disponible
SYMBIOSE,494193329,2007-02-09,SYMBIOSE,SYMBIOSE SARL,46.66Z,11,PME,Non disponible
SYMENT,833227614,2017-11-01,SYMENT FRANCE,Non disponible,62.01Z,11,PME,Non disponible
SYMONE,893594465,2021-02-01,SYMONE,Non disponible,49.39A,01,PME,Non disponible
SYMPHONY COMMUNICATION,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYMPLIFI,903191997,2021-08-31,SYMPLIFI,Non disponible,63.12Z,02,PME,Non disponible
SYNACKTIV,750913634,2012-04-11,SYNACKTIV,Non disponible,62.02A,22,PME,Non disponible
SYNAPCELL,481563526,2005-04-04,SYNAPCELL,Non disponible,74.90B,12,PME,Non disponible
SYNAPLUS,799843206,2014-01-22,SYNAPLUS SOLUTIONS,Non disponible,62.01Z,03,PME,Non disponible
SYNAPSCORE,801992090,2014-04-01,SYNAPSCORE,Non disponible,74.90B,NN,PME,Non disponible
SYNAPSE DEVELOPPEMENT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYNAPSE MEDICINE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYNCHRONE,839331915,2018-03-14,SYNCHRONE,Non disponible,70.22Z,Non disponible,PME,Non disponible
SYNCHRONIZED,803618875,2014-07-05,SYNCHRONIZED,Non disponible,58.29C,03,PME,Non disponible
SYNDEV,393657994,1994-01-05,SYNDEV,Non disponible,62.02A,Non disponible,PME,Non disponible
SYNDIVIA,801283714,2014-03-13,SYNDIVIA,Non disponible,72.11Z,03,PME,Non disponible
SYNEFO,539428714,2012-01-19,SYNEFO,Non disponible,62.02A,Non disponible,Non disponible,Non disponible
SYNEGRAM,949801294,2023-02-28,SYNEGRAM,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
SYNENS,879747384,2019-12-12,SYNENS,Non disponible,32.50A,01,PME,Non disponible
SYNERGEE,902763549,2021-08-11,SYNERGEE,Non disponible,70.10Z,Non disponible,PME,Non disponible
SYNERGIE FAMILY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYNHELIX,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYNOVO GROUP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYNOX,811665181,2015-03-12,SYNOX,Non disponible,62.09Z,12,PME,Non disponible
SYNSIGHT,799107529,2013-12-15,SYNSIGHT,Non disponible,72.11Z,03,PME,Non disponible
SYNTETICA,981347362,2023-11-02,SYNTETICA,Non disponible,38.32Z,Non disponible,Non disponible,Non disponible
SYNTHENOVA,809890585,2015-02-20,SYNTHENOVA,Non disponible,72.19Z,02,PME,Non disponible
SYNTHESIO,490336971,2006-05-03,SYNTHESIO,Non disponible,58.29C,21,ETI,Non disponible
SYNTHESIS AI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYNTIVIA,522573443,2010-05-01,SYNTIVIA,SYNTIVIA,20.14Z,03,PME,Non disponible
SYNTONY,809830011,2015-03-02,SYNTONY,Non disponible,26.51A,21,PME,Non disponible
SYNTONY SAS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SYROCO,938131885,2025-01-01,SYROCO,Non disponible,56.10C,Non disponible,Non disponible,Non disponible
SYRTEM,403221799,1995-12-15,SYRTEM,Non disponible,26.30Z,02,PME,Non disponible
SYSCOBAT,818411563,2016-03-01,SYSCOBAT,Non disponible,16.23Z,Non disponible,PME,Non disponible
SYSDREAM,451676126,2004-01-02,SYSDREAM,SYSDREAM SARL,62.02A,21,GE,Non disponible
SYSLOR,833940893,2017-11-29,SYSLOR,Non disponible,62.01Z,11,PME,Non disponible
SYSTANCIA,419687231,1998-08-01,SYSTANCIA,Non disponible,58.29C,22,PME,Non disponible
SÉZANE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
SÊMEIA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
T-ZIC,341539773,1987-04-12,ZIC,Non disponible,52.4C,Non disponible,Non disponible,Non disponible
TA-DA,804811925,2014-09-29,ASSOCIATION TA-DA,Non disponible,93.29Z,Non disponible,PME,Non disponible
TABHOTEL,798149142,2013-11-23,TABHOTEL,Non disponible,58.29C,03,PME,Non disponible
TABMO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TABSTERS,833254329,2017-10-16,TABSTERS SOLUTIONS,Non disponible,70.22Z,11,PME,Non disponible
TACTICAL ADVENTURES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TAGEOS,499232080,2007-07-09,TAGEOS,Non disponible,26.11Z,22,ETI,Non disponible
TAGPAY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TAGWALK,818560351,2016-02-12,TAGWALK,Non disponible,62.01Z,11,PME,Non disponible
TAGWISER,852239128,2019-07-08,TAGWISER,Non disponible,62.01Z,Non disponible,PME,Non disponible
TAIL.AI,833979180,2017-12-07,TAIL.AI,Non disponible,74.10Z,Non disponible,PME,Non disponible
TAILWARDEN,911511285,2022-03-01,TAILWARDEN,Non disponible,62.01Z,02,PME,Non disponible
TAIPRO ENGINEERING,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TAKE A DESK,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TAKETURNS,903059913,2021-09-07,TAKETURNS SAS,Non disponible,58.29C,03,PME,Non disponible
TAKE[AIR],Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALAO,837674480,2018-02-21,TALAO,Non disponible,62.01Z,Non disponible,PME,Non disponible
TALE OF DATA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALEEZ,791647233,2013-04-01,TALEEZ,Non disponible,63.11Z,11,PME,Non disponible
TALEND,484175252,2005-08-12,TALEND,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
TALENT.IO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALENTODAY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALENTSOFT,497941377,2007-05-07,TALENTSOFT,Non disponible,58.29C,00,PME,Non disponible
TALENTVIEW,820524148,2016-05-13,TALENTVIEW,Non disponible,62.01Z,12,PME,Non disponible
TALK4,830498796,2017-06-16,TALK4,Non disponible,58.29C,02,PME,Non disponible
TALKR.AI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALKSPIRIT,479109332,2004-10-12,TALKSPIRIT,Non disponible,62.01Z,12,PME,Non disponible
TALLANO TECHNOLOGIE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALLANO TECHNOLOGIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TALLYOS,812502201,2015-07-06,TALLYOS FRANCE,Non disponible,62.01Z,03,PME,Non disponible
TALLYOS FRANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TAMAPLACE,752072504,2012-05-30,TAMAPLACE,Non disponible,62.01Z,01,PME,Non disponible
TAMASHARE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TAMPLO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TANDEM,411260177,1997-03-01,TANDEM,AQUITHERM,51.4S,Non disponible,Non disponible,Non disponible
TANDEMZ,881896187,2020-02-02,TANDEMZ,Non disponible,62.01Z,03,PME,Non disponible
TANDOOR CLUB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
TANGO,411001886,1997-02-05,TANGO,Non disponible,46.49Z,Non disponible,PME,Non disponible
TANKER,810391466,2015-03-19,TANKER,Non disponible,58.29A,00,ETI,Non disponible
