title,description,address,logo_url,website,category,url
SENSEI FRANCE,"Sensei, le mentor qui vous accompagne dans un travail d’introspection encadré par un professionnel pour accéder au métier qui vous ressemble.","11 Rue du Dr Jean Paillot, Aix-les-Bains",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_sensei_1.png,https://sensei-france.fr/?utm_source=LesPepitesTech.com,FORMATION EN LIGNE,https://lespepitestech.com/startup-de-la-french-tech/sensei-france
THELMA ROSE,"Thelma Rose propose un dressing minimaliste féminin à la fois ultra doux et agréable à porter, versatile et éco-responsable. La marque est 100% Made in France. Nous travaillons uniquement avec des matières haut de gamme certifiées Oeko-Tex toutes sourcées",Fontainebleau,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/thelma-rose-white-rgb_1.png,https://www.thelma-rose.com/?utm_source=LesPepitesTech.com,E-COMMERCE,https://lespepitestech.com/startup-de-la-french-tech/thelma-rose
KLEPSYDRE,"L'app de troc de services, basée sur une monnaie universelle et équitable : le temps.",Rennes,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_300.png,https://www.klepsydre.com/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/klepsydre
MY CLEAR GAMES,L’application qui analyse en DIRECT 🔔 et de manière 100% PERSONNALISÉE 👁 tes matchs préférés ! ⚽️,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_transparent_background_1.png,https://mycleargames.com/?utm_source=LesPepitesTech.com,DATA,https://lespepitestech.com/startup-de-la-french-tech/my-clear-games
MAILO,Le service de messagerie e-mail française et souveraine qui respecte la vie privée de ses utilisateurs. Une alternative européenne à gmail et autres services mail des GAFAM.,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/mailo_logo_android_appli_180x180.png,https://www.mailo.com/?utm_source=LesPepitesTech.com,COMMUNICATION,https://lespepitestech.com/startup-de-la-french-tech/mailo
QOEUR.,"Le bijou connecté, qui sauve des vies !",Reims,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/qoeur.fr_le_bracelet_contenant_votre_fiche_medicale_durgence_logo_simple-01.png,http://qoeur.fr/?utm_source=LesPepitesTech.com,BIJOUX,https://lespepitestech.com/startup-de-la-french-tech/qoeur
ASSOLIB,La transformation digitale pour les collectivités locales et leurs associations,Montreuil,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/assolib-logo-orange-recadre_0.png,https://assolib.fr/?utm_source=LesPepitesTech.com,TRANSFORMATION NUMÉRIQUE,https://lespepitestech.com/startup-de-la-french-tech/assolib-0
COCOPARKS,Dynamiser les cœurs de ville grâce au stationnement intelligent,"STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_cocopark_friendly.png,http://www.cocoparks.io/?utm_source=LesPepitesTech.com,SMART PARKING,https://lespepitestech.com/startup-de-la-french-tech/cocoparks
KLEPSYDRE,"L'app de troc de services, basée sur une monnaie universelle et équitable : le temps.",Rennes,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_300.png,https://www.klepsydre.com/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/klepsydre
KARE EVENTS,"KARE EVENTS propose des teams building sur-mesure, adaptés à vos besoins et objectifs qui limitent l’impact environnemental et encouragent la solidarité. Ile-de-France et la région lyonnaise.",Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_couleur_fond_blanc.png,http://www.kareevents.fr/?utm_source=LesPepitesTech.com,TEAMBUILDING,https://lespepitestech.com/startup-de-la-french-tech/kare-events
COCOPARKS,Dynamiser les cœurs de ville grâce au stationnement intelligent,"STATION F, Rue Eugène Freyssinet, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_cocopark_friendly.png,http://www.cocoparks.io/?utm_source=LesPepitesTech.com,SMART PARKING,https://lespepitestech.com/startup-de-la-french-tech/cocoparks
ASSOLIB,La transformation digitale pour les collectivités locales et leurs associations,Montreuil,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/assolib-logo-orange-recadre_0.png,https://assolib.fr/?utm_source=LesPepitesTech.com,TRANSFORMATION NUMÉRIQUE,https://lespepitestech.com/startup-de-la-french-tech/assolib-0
QOEUR.,"Le bijou connecté, qui sauve des vies !",Reims,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/qoeur.fr_le_bracelet_contenant_votre_fiche_medicale_durgence_logo_simple-01.png,http://qoeur.fr/?utm_source=LesPepitesTech.com,BIJOUX,https://lespepitestech.com/startup-de-la-french-tech/qoeur
MAILO,Le service de messagerie e-mail française et souveraine qui respecte la vie privée de ses utilisateurs. Une alternative européenne à gmail et autres services mail des GAFAM.,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/mailo_logo_android_appli_180x180.png,https://www.mailo.com/?utm_source=LesPepitesTech.com,COMMUNICATION,https://lespepitestech.com/startup-de-la-french-tech/mailo
MY CLEAR GAMES,L’application qui analyse en DIRECT 🔔 et de manière 100% PERSONNALISÉE 👁 tes matchs préférés ! ⚽️,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_transparent_background_1.png,https://mycleargames.com/?utm_source=LesPepitesTech.com,DATA,https://lespepitestech.com/startup-de-la-french-tech/my-clear-games
MAITRICKS,Maitricks propose des solutions SaaS visant à optimiser les performances des campagnes marketing digitales des annonceurs,"42 Rue du Faubourg Poissonnière, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logotype-03.png,https://maitricks.com/?utm_source=LesPepitesTech.com,CAMPAGNES PUBLICITAIRES,https://lespepitestech.com/startup-de-la-french-tech/maitricks
VIA T4U,La première application qui vous connecte a votre voiture. Faite entrer votre véhicule électrique dans le monde de l'IOT et controlez le à distance.,"Tour de l'horloge, Place Louis-Armand, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/whatsapp_image_2021-06-11_at_08.39.15_0.jpeg,http://t-4u.com/?utm_source=LesPepitesTech.com,API,https://lespepitestech.com/startup-de-la-french-tech/t4u
ART TEA SHOP,"Concept-store art & food ! Le 1er salon de thé boutique artistique à Toulouse, un concept pluridisciplinaire qui allie les arts et la cuisine à travers la valorisation des artistes et la cuisine locale faite maison !","37 Rue des Lois, Toulouse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-final-rvb_2.jpg,https://www.art-teashop.com/?utm_source=LesPepitesTech.com,ART,https://lespepitestech.com/startup-de-la-french-tech/art-tea-shop
YMO APP,Permet aux agents immobiliers et leurs clients de faciliter le suivi de la vente de leurs biens.,"50 Rue Roger Renzo, 13008 Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_ymo_large.png,https://www.ymo.app/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/ymo-app
MATERNICE,La 1ère plateforme web qui favorise le bien-être des futurs et jeunes parents en leur facilitant l'accès aux services de confiance,Nantes,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/maternice_fondblanc_logocuivre_rvb_1.jpg,http://www.maternice.com/?utm_source=LesPepitesTech.com,ACCOMPAGNEMENT,https://lespepitestech.com/startup-de-la-french-tech/maternice
POINT ÉNERGIE,Une plateforme qui digitalise l'accès aux aides énergétiques pour financer vos différents travaux de rénovation et vous met en relation avec un réseau d'artisans locaux certifiés.,10 rue du colisée,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-signature.png,https://point-energie.fr/?utm_source=LesPepitesTech.com,ENERGIES RENOUVELABLES,https://lespepitestech.com/startup-de-la-french-tech/point-energie
OMIE & CIE,"Des produits alimentaires simples et savoureux, respectueux des gens et de la planète.","8 Rue de Valmy, Montreuil",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/omie_logo_noir.png,https://www.omie.fr/?utm_source=LesPepitesTech.com,APPLICATION ECOMMERCE,https://lespepitestech.com/startup-de-la-french-tech/omie-cie
ALTURGENCES,Pourquoi chercher un rendez-vous ou aller aux urgences alors qu'un professionnel de santé est immédiatement disponible à côté de vous ?,Bagneux,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/new_logo_v2-plat.png,https://www.alturgences.com/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/alturgences
TELEVET,Téléconsultation vétérinaire,"37 Rue Quincampoix, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sans_titre_2_6.png,https://televet.co/?utm_source=LesPepitesTech.com,ANIMAUX DE COMPAGNIE,https://lespepitestech.com/startup-de-la-french-tech/televet
KOMIN.IO,Komin.io commercialise un outil SaaS qui facilite l'offboarding en entreprise,Boulogne-Billancourt,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/original_on_transparent_0.png,https://www.komin.io/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/kominio
HAPPY FUNKY FAMILY,"La Happy Funky Family transforme vos photos de famille, amis ou collègues en oeuvre d'art personnalisée. Une sélection d'artistes répondant à vos plus folles envies! Une idée cadeau déco arty pour se faire plaisir ou à offrir en toutes occasions.","25 Boulevard du Dr Rodocanachi, 13008 Marseille, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/happy_funky_family_logo_0.jpg,http://www.happyfunkyfamily.com/?utm_source=LesPepitesTech.com,ART DIGITAL,https://lespepitestech.com/startup-de-la-french-tech/happy-funky-family
KALYOTIS GUMMIES,Start-up française de compléments alimentaires sous forme de gummies 100% naturels et fabriqués en France. Notre volonté : offrir une santé naturelle et positive !,"97 Rue de Freyr, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/kalyotis_logo_vdef_couleurs_registered.png,https://kalyotis.fr/?utm_source=LesPepitesTech.com,FOOD TECH,https://lespepitestech.com/startup-de-la-french-tech/kalyotis-gummies
STRIBE - LE TRI PHOTO ORGANISÉ,La façon la plus simple ou trier et organiser ses photos,"66 Rue Ampère, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/artboard_135_copy_23x.png,http://www.stribe.fr/?utm_source=LesPepitesTech.com,PHOTO,https://lespepitestech.com/startup-de-la-french-tech/stribe-le-tri-photo-organise
SMARTFLUENCE,Des influenceurs internationaux ciblés et démarchés pour vous,"11 Rue Saint-Lazare, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_smartfluence_carre_sable_0.png,https://smartfluence.fr/?utm_source=LesPepitesTech.com,INFLUENCE MARKETING,https://lespepitestech.com/startup-de-la-french-tech/smartfluence
SIVAN,Sivan permet une gestion des plannings et une automatisation de la paie des professionnels de santé,Neuilly-sur-Seine,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sisi.jpg,https://www.sivan.io/?utm_source=LesPepitesTech.com,INFORMATIQUE,https://lespepitestech.com/startup-de-la-french-tech/sivan
SMARTFLUENCE,Des influenceurs internationaux ciblés et démarchés pour vous,"11 Rue Saint-Lazare, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_smartfluence_carre_sable_0.png,https://smartfluence.fr/?utm_source=LesPepitesTech.com,INFLUENCE MARKETING,https://lespepitestech.com/startup-de-la-french-tech/smartfluence
AVNEAR,Épargnez enfin comme les plus fortunés,"49 Rue de Ponthieu, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_avnear.png,https://avnear.fr/?utm_source=LesPepitesTech.com,IA,https://lespepitestech.com/startup-de-la-french-tech/avnear
BLACKSMITH,"Blacksmith accompagne grands comptes, PMEs, startups sur le digital en tant qu'agence web et startup studio depuis 2016.","16 Rue de Turbigo, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/bs-logo_black_last_1.png,https://blacksmith.studio/?utm_source=LesPepitesTech.com,E-COMMERCE,https://lespepitestech.com/startup-de-la-french-tech/blacksmith
FINDCUSTOMER,Le meilleur outil pour créer des bases de données multicanaux en temps réel et de les enrichir avec les meilleurs outils du marché intégré nativement dans notre logiciel,"52 Route de Bischwiller, 67300 Schiltigheim",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/fclogo_1.png,https://www.findcustomer.io/?utm_source=LesPepitesTech.com,SOCIAL SELLING,https://lespepitestech.com/startup-de-la-french-tech/findcustomer
HOPPINS,Une application shopping qui regroupe des boutiques et des créateurs locaux.,"2 Rue le Corbusier, Aix-en-Provence",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-hoppins-rose.png,https://hoppins.fr/?utm_source=LesPepitesTech.com,FASHION,https://lespepitestech.com/startup-de-la-french-tech/hoppins
LE GOÛT DU COQ,Une box mensuelle classique ou végétarienne pour découvrir le savoir faire d'une région ! Une sélection de 4 produits dénichés localement que vous ne retrouverez pas dans la grande distribution ! Un menu de l'apéritif au dessert à déguster seul ou à pa,"13 bis avenue Georges Pompidou, 11400 CASTELNAUDARY",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_bleu_7.png,https://legoutducoq.com/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/le-gout-du-coq
BSTAFF,"Experts dans le domaine de la communication événementiel et du marketing d’influence, Bstaff vous met en relation avec des professionnels compatibles à votre projet","19 Rue Claude Bernard, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/0001_2_1.jpg,http://hirebstaff.com/?utm_source=LesPepitesTech.com,APPEL D'OFFRES,https://lespepitestech.com/startup-de-la-french-tech/bstaff
TEEBIKE,Teebike commercialise une roue de vélo avant qui transforme les bicyclettes en vélos électriques,"28 Boulevard de Riquier, Nice",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logoteebike_4.png,https://teebike.ooo/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/teebike
AXOKEY,Solution de paiement phygitale innovante,Toulouse,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_236.png,http://www.axokey.com/?utm_source=LesPepitesTech.com,API,https://lespepitestech.com/startup-de-la-french-tech/axokey
ARTECOSY,Artecosy,15 rue Mansart,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-carre_4.jpg,https://www.artecosy.com/fr/?utm_source=LesPepitesTech.com,3D,https://lespepitestech.com/startup-de-la-french-tech/artecosy-0
OUICSPORT,Application qui propose toute une panoplie d'activités sportives à la carte.,"56 Rue de la Fontaine du Gué, Deuil-la-Barre",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_ouicsport_2.png,https://www.ouicsport.fr/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/ouicsport
DANIKA,Marque de lessives et produits ménagers naturels et français,"35 Rue Washington, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-danika_1.jpeg,https://www.danika-naturel.fr/?utm_source=LesPepitesTech.com,PRODUITS MÉNAGERS,https://lespepitestech.com/startup-de-la-french-tech/danika
POSE TON SAC,Les 1ères consignes à bagages chez l'habitant.,Toulouse,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_complet_1.png,http://www.posetonsac.com/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/pose-ton-sac
HELLOGOVA,Trouvez votre voiture idéale grâce à notre conseiller virtuel,"KEDGE Business School - Campus Talence, Cours de la Libération, Talence",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/signature_1.png,https://hellogova.com/?utm_source=LesPepitesTech.com,AUTOMOBILE,https://lespepitestech.com/startup-de-la-french-tech/hellogova
MINAUTOR,Marketplace spécialisée dans les moteurs d'automobiles d'occasion,"128 Rue la Boétie, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/new_logo_minautor-baseline.png,https://www.minautor.fr/?utm_source=LesPepitesTech.com,TECH ENGINE,https://lespepitestech.com/startup-de-la-french-tech/minautor
NAMASTAY,Solution de réservation et de paiement en un clic pour les hôtels.,"37 Rue des Mathurins, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/namastay_-_logo_-_square.png,http://www.namastay.io/?utm_source=LesPepitesTech.com,HÔTEL,https://lespepitestech.com/startup-de-la-french-tech/namastay
VALUECOMETRICS,La première plateforme de benchmark des facteurs ESG,"21 Quai Malaquais, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/original_on_transparent_-_copie-3_0.png,https://www.valuecometrics.com/?utm_source=LesPepitesTech.com,ESG,https://lespepitestech.com/startup-de-la-french-tech/valuecometrics
