title,description,address,logo_url,url
RANDO.FR,Rando.fr propose le plus grand catalogue d’équipements de randonnée du web français. Créez-vous un compte sur notre plateforme et rejoingnez une communauté d'experts et de passionnés de la randonnée et créer vos propres listes d'équipement.,"144 Rue Paul Bellamy, Nantes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/profil_v1.png,https://lespepitestech.com/startup-de-la-french-tech/randofr
MONALIZA,"La complémentaire retraite simple qui s’adapte aux contraintes des indépendants et des salariés, pour vous aider à réaliser vos projets de vie grâce à un PER performant en quelques clics.","7 Rue Léo Delibes, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/628bae60673ac11221c91fdf_logo-monaliza-black_5_2.png,https://lespepitestech.com/startup-de-la-french-tech/monaliza
MADE IN PET,Votre biscuiterie pour chiens de qualité,"919 Chemin de Vermillere, Cadenet",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_made_in_pet.png,https://lespepitestech.com/startup-de-la-french-tech/made-pet
FLITTER,Un modèle d’assurance à l’usage qui répond aux nouveaux enjeux des consommateurs.,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_flitter2x_2.png,https://lespepitestech.com/startup-de-la-french-tech/flitter
TEEPEEKERS,Création de road trips connectés,Place einstein 56000 Vannes,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_teep.png,https://lespepitestech.com/startup-de-la-french-tech/teepeekers
GAPIANNE,Le Mouvement Gapianne permet aux femmes de prendre le pouvoir sur leur intimité via des conseils et une sélection de soins alternatifs sains.,60 RUE FRANCOIS 1ER 75008 PARIS,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_130.png,https://lespepitestech.com/startup-de-la-french-tech/gapianne
AVICENNA.AI,Spécialisée en outils d'Intelligence Artificielle pour la détection précoce de pathologies graves sur des images de Scanner.,"297 Avenue du Mistral bat a, La Ciotat",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-on-color-with-tagline-light-background.png,https://lespepitestech.com/startup-de-la-french-tech/avicennaai
CRUNCHDAO,Equipe de recherche décentralisée de plus de 2000 Datascientists et 400 PhD dont la mission est de prédire les marchés financiers.,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_black_500px_2_0.png,https://lespepitestech.com/startup-de-la-french-tech/crunchdao
STUDIAVA,Matchez les profils des lycéens avec des formations post bac qui correspondent à leur attentes et envies.,119 boulevard brune Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/nouveau_logo_noir.png,https://lespepitestech.com/startup-de-la-french-tech/studiava
ACHAT CENTRALE,La centrale d’achats des entreprises dédiée aux frais généraux.,"100 Rue de Villiers, Levallois-Perret",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_achatcentrale_2022_2.png,https://lespepitestech.com/startup-de-la-french-tech/achat-centrale
PANACHE,Le premier moteur de recherche des événements sportifs en France,15 BD MARIUS VIVIER MERLE,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/gologo_1.png,https://lespepitestech.com/startup-de-la-french-tech/panache
BIEN SÛR,Besoin d’un box très rapidement ? Rien de plus simple.,"STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_biensur-02.jpg,https://lespepitestech.com/startup-de-la-french-tech/bien-sur
TALES UP,Jeu Vidéo d'histoires interactives à plusieurs,"22 Allée Alan Turing, Clermont-Ferrand",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/talesup_icon_logo_0.png,https://lespepitestech.com/startup-de-la-french-tech/tales
SKILIT,Editeur en solutions sémantiques de traitement du langage,535 chemin Mouret,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-fondblanc_new_0.png,https://lespepitestech.com/startup-de-la-french-tech/skilit
BGENE GENETICS,Éco-innovation pour les biotechnologies,"7, rue des Arts et Métiers",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_bgene_noir-or_0.png,https://lespepitestech.com/startup-de-la-french-tech/bgene-genetics
THE CITY TRACE,Capturez l’essence des villes dans des designs originaux et élégants.,"37 Cours d'Herbouville, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-noir-ok.png,https://lespepitestech.com/startup-de-la-french-tech/city-trace
LINKAR,Économisez des milliers d’euros sur vos pannes mécaniques,"Identity 1, 9D Rue de Châtillon 8ème étage, 35000 Rennes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_211.png,https://lespepitestech.com/startup-de-la-french-tech/linkar
DATA GUEDA,Data Center conçu 100% écologique basé exclusivement sur la technologie Immersion Cooling,32 rue pierre paul riquet 31000 Toulouse,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-data-gueda.png,https://lespepitestech.com/startup-de-la-french-tech/data-gueda
APLACE.IO,La géolocalisation sans la complexité,"4 Rue de la République, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_aplaceio_1.png,https://lespepitestech.com/startup-de-la-french-tech/aplaceio
IZZYTOWN,Simplifiez- vous la ville,"36 Avenue Maréchal Foch, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logoizzytown.png,https://lespepitestech.com/startup-de-la-french-tech/izzytown
INFOCOB,Un logiciel complet pour gérer la relation client,"154 Avenue de Talmont, Les Sables-d'Olonne",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/infocob_crm_512.png,https://lespepitestech.com/startup-de-la-french-tech/infocob
ANTELOPEFI,Plateforme de délégation de crédit dans les pools Defi,"112 Rue de la République, Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/antelope_monogram.jpg,https://lespepitestech.com/startup-de-la-french-tech/antelopefi
SILVERPEAS,"Plateforme collaborative : open source, riche et évolutive",Grenoble,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-silverpeas_0.jpg,https://lespepitestech.com/startup-de-la-french-tech/silverpeas
GR.APP & CO,Une application web qui simplifie la création et la gestion de commandes groupées.,Saint-Étienne,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-grapp-co_2.png,https://lespepitestech.com/startup-de-la-french-tech/grapp-co
VAYGO,Donnez une mission à vos voyages !,"124 Chemin Saint-Martin, 04280 Céreste",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/group_338.png,https://lespepitestech.com/startup-de-la-french-tech/vaygo
EET SOLAIRE,Nous apportons le soleil dans ton habitat,"Paula-Wallisch-Straße 14, 8055 Graz, Autriche",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_eet_bleu_0.png,https://lespepitestech.com/startup-de-la-french-tech/eet-solaire
MABRIK IMMO,La première plateforme de gestion pour les marchands de biens,"11 Rue Gossec, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/8.png,https://lespepitestech.com/startup-de-la-french-tech/mabrik-immo
PYLA,Logiciel d'onboarding et offboarding IT,"12 Rue Martel, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/icon_pyla_0.png,https://lespepitestech.com/startup-de-la-french-tech/pyla
SMAKK,Rendez votre événement inoubliable,5 sentier des marécages montreuil,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_-_smakk_logo_classique_0.png,https://lespepitestech.com/startup-de-la-french-tech/smakk
ZONECOUTURE,Plateforme de mise en relation dans le secteur de la couture.,6 rue des anciens combattants d'afn,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/zonecouture_logo_300.png,https://lespepitestech.com/startup-de-la-french-tech/zonecouture
HOLOPHONIX,Spatialisation du son en direct et des expériences immersives,"La Gaîté Lyrique, Rue Papin, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cuboctahedron_for_crunchbase_4.png,https://lespepitestech.com/startup-de-la-french-tech/holophonix
AVANTAGESMAX,L'application qui vous offre un maximum d'avantages près de chez vous,Palau-del-Vidre,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-avantagesmax.png,https://lespepitestech.com/startup-de-la-french-tech/avantagesmax
GUMY,Éditeur de mini sites one page pour les créateurs de contenu,"49 Rue Georges Sorel, Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/gumy_logo_wh_background.png,https://lespepitestech.com/startup-de-la-french-tech/gumy
ATTITUD,L'innovation au service du son naturel,"180 Boulevard de Charavines, Voiron",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_attitud_listen_noir_0.png,https://lespepitestech.com/startup-de-la-french-tech/attitud
PROLENSER,"Prenez de l'avance sur vos productions, et façonnez l'écosystème de l'image de demain.","12 Rue Martel, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_prolenser.png,https://lespepitestech.com/startup-de-la-french-tech/prolenser
1001-ARCHITECTURES,1001 Façons de sublimer votre espace de vie,"15 Rue des Halles, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/381142038_153369837828580_2245207752894341848_n.jpg,https://lespepitestech.com/startup-de-la-french-tech/1001-architectures
4.71,Votre partenaire de choix pour une gestion automatisée de vos intégrations comptables,"22 Allée Alan Turing, Clermont-Ferrand",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logotype_4.71_logo_couleur-fond_clair_4.png,https://lespepitestech.com/startup-de-la-french-tech/471
TECHPAF CRM,Une solution complète et intuitive pour piloter efficacement votre entreprise,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/techpafcrm-logo.png,https://lespepitestech.com/startup-de-la-french-tech/techpaf-crm
OENI,L'app de gestion de cave à vins avec sommelier personnel,Courbevoie,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_oeni.png,https://lespepitestech.com/startup-de-la-french-tech/oeni
SLAP,"Mettez vos captures d'écran sous les projecteurs, en quelques secondes",75001 Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/size_small_textured_0.png,https://lespepitestech.com/startup-de-la-french-tech/slap
VIBLY,Organisez la vie de votre campus dans une seule application !,"28 Le Chanois, Devecey",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_rond_3.png,https://lespepitestech.com/startup-de-la-french-tech/vibly
TECHWIZE.IO,Des solutions informatiques pour un GTM (Go-To-Market) fluide,72 rue de la Pompe,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/blue_cloud_techwize_logo_design.png,https://lespepitestech.com/startup-de-la-french-tech/techwizeio
GENERATION PROSPECTS,Générateur de fichiers de prospects sur mesure,149 avenue du Maine 75014 PARIS,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-gp-w.png,https://lespepitestech.com/startup-de-la-french-tech/generation-prospects
POPSIZE,L'IA de la mode pour tous,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/popsize_logo-v3.png,https://lespepitestech.com/startup-de-la-french-tech/popsize
CLEANMYLIST,Vérifiez et qualifiez votre liste d'email,"350 Rue de Vaugirard, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_384.png,https://lespepitestech.com/startup-de-la-french-tech/cleanmylist
PULSENEST,Une plateforme IA qui permet de générer des rapports médicaux complets,58 Rue de Monceau,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pulsenest_0.png,https://lespepitestech.com/startup-de-la-french-tech/pulsenest
HAPIIX,La solution pour ouvrir vos portes plus simplement,"2 Rue Galilée, Pessac",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_white-green.png,https://lespepitestech.com/startup-de-la-french-tech/hapiix
MAGILEADS,Centralisez l'ensemble de vos campagnes sales et marketing sur une seule plateforme,"40 Rue de Plaisance, 75014 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/magileads_icon_orange_slogan_bleu_800.jpg,https://lespepitestech.com/startup-de-la-french-tech/magileads
DRUGOPTIMAL,1er soutien de l'infirmier face à l'erreur médicamenteuse,29 Chemin du Vieux Chêne,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_do_carre_0.png,https://lespepitestech.com/startup-de-la-french-tech/drugoptimal
DEEP BLOCK,Génération et Conservation des Preuves,"69 Place du Docteur Félix Lobligeois, 75017 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_black-deepblock_2024.png,https://lespepitestech.com/startup-de-la-french-tech/deep-block
EXPLIQUEPOURQUOI.COM,Explorez un monde de curiosités où la découverte n'a pas de limite,Toulouse,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-expliquepourquoi-hd_0.png,https://lespepitestech.com/startup-de-la-french-tech/expliquepourquoicom
SKYNOPY,Skynopy offre un service d'antennes sol pour les satellites en orbite basse,"96 bis Boulevard Raspail, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/all-black.png,https://lespepitestech.com/startup-de-la-french-tech/skynopy
CHILLO TECH,Formations en ligne spécialisées dans le développement logiciel et les opérations,"9 rue René Cassin, 35250 Saint-Aubin-d'Aubigné",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/chillo-services_0.png,https://lespepitestech.com/startup-de-la-french-tech/chillo-tech
THIRD SPACE,Outil no-code de création d'applications décentralisées,5 rue clos Suiphon,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-3s.png,https://lespepitestech.com/startup-de-la-french-tech/third-space
BILLABEX,Automatisation des relances de factures impayées via un agent IA virtuel,26 RUE BOSQUET 75007 PARIS FRANCE,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_billabex_1200x1200_fond_blanc.png,https://lespepitestech.com/startup-de-la-french-tech/billabex
WEEKAWAY,Plateforme de location à temps partiel pour les salariés qui vivent éloignés de leur lieu de travail,"51 Quai Lawton, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logotypesymbol3x.png,https://lespepitestech.com/startup-de-la-french-tech/weekaway
IMMOFIX,La première plateforme immobilière qui garantit la performance énergétique des bâtiments,3 rue Alaric II 31000 TOULOUSE,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_immofix_couleur_400x400_fondblanc.jpg,https://lespepitestech.com/startup-de-la-french-tech/immofix
SWEEL,Suivi kilométrique automatisé pour votre vélo,Avenue Jean-francois Debecker 1200 Bruxelles,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sweel_2.png,https://lespepitestech.com/startup-de-la-french-tech/sweel
SKEELLS,Redonnez du leadership à vos managers et boostez vos forces de vente,"55 Rue La Boétie, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/skeells_logo.png,https://lespepitestech.com/startup-de-la-french-tech/skeells
PIANOCONVERT,"Convertissez vos morceaux de piano en partitions PDF, MIDI et XML","32 Boulevard du Port, Cergy",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pianoconvert-logo-color.png,https://lespepitestech.com/startup-de-la-french-tech/pianoconvert
ORIZONS,"Vos données bâtimentaires, simplement","60 Rue François 1er, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/orizons_-_black2x.png,https://lespepitestech.com/startup-de-la-french-tech/orizons
BILL UP,Gérez et payez toutes vos factures en un clic avec Bill up,"74940 Annecy, France",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_bill_up.png,https://lespepitestech.com/startup-de-la-french-tech/bill
